PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29494122","Nucleotide-Based Assemblies for Green Synthesis of Silver Nanoparticles with Controlled Localized Surface Plasmon Resonances and Their Applications","Pu F, Huang Y, Yang Z, Qiu H, Ren J.","ACS Appl Mater Interfaces. 2018 Mar 28;10(12):9929-9937. doi: 10.1021/acsami.7b18915. Epub 2018 Mar 14.","Pu F","ACS Appl Mater Interfaces","2018","2018/03/02","","","10.1021/acsami.7b18915"
"31336944","Phytochemical Analysis, Ephedra Procera C. A. Mey. Mediated Green Synthesis of Silver Nanoparticles, Their Cytotoxic and Antimicrobial Potentials","Nasar MQ, Khalil AT, Ali M, Shah M, Ayaz M, Shinwari ZK.","Medicina (Kaunas). 2019 Jul 12;55(7):369. doi: 10.3390/medicina55070369.","Nasar MQ","Medicina (Kaunas)","2019","2019/07/25","PMC6681234","","10.3390/medicina55070369"
"29427090","Extracellular red Monascus pigment-mediated rapid one-step synthesis of silver nanoparticles and its application in biomedical and environment","Koli SH, Mohite BV, Suryawanshi RK, Borase HP, Patil SV.","Bioprocess Biosyst Eng. 2018 May;41(5):715-727. doi: 10.1007/s00449-018-1905-4. Epub 2018 Feb 10.","Koli SH","Bioprocess Biosyst Eng","2018","2018/02/11","","","10.1007/s00449-018-1905-4"
"37445777","Biosynthesis and Characterization of Silver Nanoparticles Produced by Parachlorella kessleri and Cyclotella spp., and the Evaluation of Their Antibacterial Activity","El Ouardy K, Lbouhmadi R, Attaoui H, Mouzaki M, Mouine H, Lemkhente Z, Mir Y.","Int J Mol Sci. 2023 Jun 25;24(13):10599. doi: 10.3390/ijms241310599.","El Ouardy K","Int J Mol Sci","2023","2023/07/14","PMC10341437","","10.3390/ijms241310599"
"28262509","Tyrosine assisted size controlled synthesis of silver nanoparticles and their catalytic, in-vitro cytotoxicity evaluation","Maddinedi SB, Mandal BK, Anna KK.","Environ Toxicol Pharmacol. 2017 Apr;51:23-29. doi: 10.1016/j.etap.2017.02.020. Epub 2017 Feb 23.","Maddinedi SB","Environ Toxicol Pharmacol","2017","2017/03/07","","","10.1016/j.etap.2017.02.020"
"26967513","Green synthesis of silver nanoparticles using Terminalia cuneata and its catalytic action in reduction of direct yellow-12 dye","Edison TN, Lee YR, Sethuraman MG.","Spectrochim Acta A Mol Biomol Spectrosc. 2016 May 15;161:122-9. doi: 10.1016/j.saa.2016.02.044. Epub 2016 Mar 2.","Edison TN","Spectrochim Acta A Mol Biomol Spectrosc","2016","2016/03/12","","","10.1016/j.saa.2016.02.044"
"28570906","Green synthesis of biogenic silver nanoparticles using Solanum tuberosum extract and their interaction with human serum albumin: Evidence of ""corona"" formation through a multi-spectroscopic and molecular docking analysis","Ali MS, Altaf M, Al-Lohedan HA.","J Photochem Photobiol B. 2017 Aug;173:108-119. doi: 10.1016/j.jphotobiol.2017.05.015. Epub 2017 May 15.","Ali MS","J Photochem Photobiol B","2017","2017/06/02","","","10.1016/j.jphotobiol.2017.05.015"
"23124018","A facile and green ultrasonic-assisted synthesis of BSA conjugated silver nanoparticles","Gautam S, Dubey P, Gupta MN.","Colloids Surf B Biointerfaces. 2013 Feb 1;102:879-83. doi: 10.1016/j.colsurfb.2012.10.007. Epub 2012 Oct 13.","Gautam S","Colloids Surf B Biointerfaces","2013","2012/11/06","","","10.1016/j.colsurfb.2012.10.007"
"38018389","Biogenic synthesis of novel nanomaterials and their applications","Chormey DS, Zaman BT, Borahan Kustanto T, Erarpat Bodur S, Bodur S, Tekin Z, Nejati O, Bakırdere S.","Nanoscale. 2023 Dec 14;15(48):19423-19447. doi: 10.1039/d3nr03843b.","Chormey DS","Nanoscale","2023","2023/11/29","","","10.1039/d3nr03843b"
"30120992","Use of agricultural waste (coconut shell) for the synthesis of silver nanoparticles and evaluation of their antibacterial activity against selected human pathogens","Sinsinwar S, Sarkar MK, Suriya KR, Nithyanand P, Vadivel V.","Microb Pathog. 2018 Nov;124:30-37. doi: 10.1016/j.micpath.2018.08.025. Epub 2018 Aug 16.","Sinsinwar S","Microb Pathog","2018","2018/08/19","","","10.1016/j.micpath.2018.08.025"
"35011514","Development and Characterization of Curcumin-Silver Nanoparticles as a Promising Formulation to Test on Human Pterygium-Derived Keratinocytes","Stati G, Rossi F, Trakoolwilaiwan T, Tung LD, Mourdikoudis S, Thanh NTK, Di Pietro R.","Molecules. 2022 Jan 3;27(1):282. doi: 10.3390/molecules27010282.","Stati G","Molecules","2022","2022/01/11","PMC8746426","","10.3390/molecules27010282"
"23274256","Biogenic robust synthesis of silver nanoparticles using Punica granatum peel and its application as a green catalyst for the reduction of an anthropogenic pollutant 4-nitrophenol","Edison TJ, Sethuraman MG.","Spectrochim Acta A Mol Biomol Spectrosc. 2013 Mar;104:262-4. doi: 10.1016/j.saa.2012.11.084. Epub 2012 Dec 5.","Edison TJ","Spectrochim Acta A Mol Biomol Spectrosc","2013","2013/01/01","","","10.1016/j.saa.2012.11.084"
"32204021","Modulatory effects of Cornus sanguinea L. mediated green synthesized silver nanoparticles on oxidative stress, COX-2/NOS2 and NFkB/pNFkB expressions in experimental inflammation in Wistar rats","David L, Moldovan B, Baldea I, Olteanu D, Bolfa P, Clichici S, Filip GA.","Mater Sci Eng C Mater Biol Appl. 2020 May;110:110709. doi: 10.1016/j.msec.2020.110709. Epub 2020 Jan 30.","David L","Mater Sci Eng C Mater Biol Appl","2020","2020/03/25","","","10.1016/j.msec.2020.110709"
"25456666","Procedure optimization for green synthesis of silver nanoparticles by aqueous extract of Eucalyptus oleosa","Pourmortazavi SM, Taghdiri M, Makari V, Rahimi-Nasrabadi M.","Spectrochim Acta A Mol Biomol Spectrosc. 2015 Feb 5;136 Pt C:1249-54. doi: 10.1016/j.saa.2014.10.010. Epub 2014 Oct 16.","Pourmortazavi SM","Spectrochim Acta A Mol Biomol Spectrosc","2015","2014/12/03","","","10.1016/j.saa.2014.10.010"
"34403049","Investigation of the Oxidative Stress Response of a Green Synthesis Nanoparticle (RP-Ag/ACNPs) in Zebrafish","Kokturk M, Yıldırım S, Nas MS, Ozhan G, Atamanalp M, Bolat I, Calimli MH, Alak G.","Biol Trace Elem Res. 2022 Jun;200(6):2897-2907. doi: 10.1007/s12011-021-02855-3. Epub 2021 Aug 17.","Kokturk M","Biol Trace Elem Res","2022","2021/08/17","","","10.1007/s12011-021-02855-3"
"23010627","Malva parviflora extract assisted green synthesis of silver nanoparticles","Zayed MF, Eisa WH, Shabaka AA.","Spectrochim Acta A Mol Biomol Spectrosc. 2012 Dec;98:423-8. doi: 10.1016/j.saa.2012.08.072. Epub 2012 Aug 31.","Zayed MF","Spectrochim Acta A Mol Biomol Spectrosc","2012","2012/09/27","","","10.1016/j.saa.2012.08.072"
"36134204","Key Health Benefits of Korean Ueong Dry Root Extract Combined Silver Nanoparticles","Das G, Shin HS, Patra JK.","Int J Nanomedicine. 2022 Sep 15;17:4261-4275. doi: 10.2147/IJN.S357343. eCollection 2022.","Das G","Int J Nanomedicine","2022","2022/09/22","PMC9484570","","10.2147/IJN.S357343"
"22619511","Controlled synthesis and characterization of hollow flower-like silver nanostructures","Eid KA, Azzazy HM.","Int J Nanomedicine. 2012;7:1543-50. doi: 10.2147/IJN.S26524. Epub 2012 Mar 21.","Eid KA","Int J Nanomedicine","2012","2012/05/24","PMC3356183","","10.2147/IJN.S26524"
"19539451","Green synthesis and characterization of polymer-stabilized silver nanoparticles","Medina-Ramirez I, Bashir S, Luo Z, Liu JL.","Colloids Surf B Biointerfaces. 2009 Oct 15;73(2):185-91. doi: 10.1016/j.colsurfb.2009.05.015. Epub 2009 May 23.","Medina-Ramirez I","Colloids Surf B Biointerfaces","2009","2009/06/23","","","10.1016/j.colsurfb.2009.05.015"
"26435277","Biosynthesis of silver and platinum nanoparticles using orange peel extract: characterisation and applications","Castro L, Blázquez ML, González F, Muñoz JÁ, Ballester A.","IET Nanobiotechnol. 2015 Oct;9(5):252-8. doi: 10.1049/iet-nbt.2014.0063.","Castro L","IET Nanobiotechnol","2015","2015/10/06","","","10.1049/iet-nbt.2014.0063"
"24453836","Optimization of green synthesis of silver nanoparticles from leaf extracts of Pimenta dioica (Allspice)","Geetha AR, George E, Srinivasan A, Shaik J.","ScientificWorldJournal. 2013 Dec 23;2013:362890. doi: 10.1155/2013/362890. eCollection 2013.","Geetha AR","ScientificWorldJournal","2013","2014/01/24","PMC3884857","","10.1155/2013/362890"
"25797527","Biocatalytic and antibacterial visualization of green synthesized silver nanoparticles using Hemidesmus indicus","Latha M, Sumathi M, Manikandan R, Arumugam A, Prabhu NM.","Microb Pathog. 2015 May;82:43-9. doi: 10.1016/j.micpath.2015.03.008. Epub 2015 Mar 20.","Latha M","Microb Pathog","2015","2015/03/24","","","10.1016/j.micpath.2015.03.008"
"25733828","Differential nanoreprotoxicity of silver nanoparticles in male somatic cells and spermatogonial stem cells","Zhang XF, Choi YJ, Han JW, Kim E, Park JH, Gurunathan S, Kim JH.","Int J Nanomedicine. 2015 Feb 16;10:1335-57. doi: 10.2147/IJN.S76062. eCollection 2015.","Zhang XF","Int J Nanomedicine","2015","2015/03/04","PMC4337509","","10.2147/IJN.S76062"
"24986675","Green synthesis of silver nanoparticles using cell extracts of Anabaena doliolum and screening of its antibacterial and antitumor activity","Singh G, Babele PK, Shahi SK, Sinha RP, Tyagi MB, Kumar A.","J Microbiol Biotechnol. 2014 Oct;24(10):1354-67. doi: 10.4014/jmb.1405.05003.","Singh G","J Microbiol Biotechnol","2014","2014/07/03","","","10.4014/jmb.1405.05003"
"37175076","Biosynthesis of Silver Nanoparticles and Exploring Their Potential of Reducing the Contamination of the In Vitro Culture Media and Inducing the Callus Growth of Rumex nervosus Explants","Alfarraj NS, Tarroum M, Al-Qurainy F, Nadeem M, Khan S, Salih AM, Shaikhaldein HO, Al-Hashimi A, Alansi S, Perveen K.","Molecules. 2023 Apr 23;28(9):3666. doi: 10.3390/molecules28093666.","Alfarraj NS","Molecules","2023","2023/05/13","PMC10180181","","10.3390/molecules28093666"
"32248119","Antibacterial and Antibiofilm Activity of Biosynthesized Silver Nanoparticles Coated With Exopolysaccharides Obtained From Rhodotorula mucilaginosa","Vazquez-Rodriguez A, Vasto-Anzaldo XG, Leon-Buitimea A, Zarate X, Morones-Ramirez JR.","IEEE Trans Nanobioscience. 2020 Jul;19(3):498-503. doi: 10.1109/TNB.2020.2985101. Epub 2020 Apr 2.","Vazquez-Rodriguez A","IEEE Trans Nanobioscience","2020","2020/04/06","","","10.1109/TNB.2020.2985101"
"29190154","In vitro anti-inflammatory activity of spherical silver nanoparticles and monodisperse hexagonal gold nanoparticles by fruit extract of Prunus serrulata: a green synthetic approach","Singh P, Ahn S, Kang JP, Veronika S, Huo Y, Singh H, Chokkaligam M, El-Agamy Farh M, Aceituno VC, Kim YJ, Yang DC.","Artif Cells Nanomed Biotechnol. 2018 Dec;46(8):2022-2032. doi: 10.1080/21691401.2017.1408117. Epub 2017 Nov 30.","Singh P","Artif Cells Nanomed Biotechnol","2018","2017/12/01","","","10.1080/21691401.2017.1408117"
"23070148","Tangential flow ultrafiltration: a ""green"" method for the size selection and concentration of colloidal silver nanoparticles","Anders CB, Baker JD, Stahler AC, Williams AJ, Sisco JN, Trefry JC, Wooley DP, Pavel Sizemore IE.","J Vis Exp. 2012 Oct 4;(68):4167. doi: 10.3791/4167.","Anders CB","J Vis Exp","2012","2012/10/17","PMC3490288","","10.3791/4167"
"23202352","Green synthesis of silver nanoparticles-graphene oxide nanocomposite and its application in electrochemical sensing of tryptophan","Li J, Kuang D, Feng Y, Zhang F, Xu Z, Liu M, Wang D.","Biosens Bioelectron. 2013 Apr 15;42:198-206. doi: 10.1016/j.bios.2012.10.029. Epub 2012 Oct 26.","Li J","Biosens Bioelectron","2013","2012/12/04","","","10.1016/j.bios.2012.10.029"
"21215687","Murraya Koenigii leaf-assisted rapid green synthesis of silver and gold nanoparticles","Philip D, Unni C, Aromal SA, Vidhu VK.","Spectrochim Acta A Mol Biomol Spectrosc. 2011 Feb;78(2):899-904. doi: 10.1016/j.saa.2010.12.060. Epub 2010 Dec 22.","Philip D","Spectrochim Acta A Mol Biomol Spectrosc","2011","2011/01/11","","","10.1016/j.saa.2010.12.060"
"24505239","Potential theranostics application of bio-synthesized silver nanoparticles (4-in-1 system)","Mukherjee S, Chowdhury D, Kotcherlakota R, Patra S, B V, Bhadra MP, Sreedhar B, Patra CR.","Theranostics. 2014 Jan 29;4(3):316-35. doi: 10.7150/thno.7819. eCollection 2014.","Mukherjee S","Theranostics","2014","2014/02/08","PMC3915094","","10.7150/thno.7819"
"37166605","Silver nanoparticles induced with aqueous black carpenter ant extract selectively inhibit the growth of Pseudomonas aeruginosa","Cho JL, Liu S, Wang P, Park JW, Choi D, Evans RE.","Biotechnol Lett. 2023 Jul;45(7):811-821. doi: 10.1007/s10529-023-03386-8. Epub 2023 May 11.","Cho JL","Biotechnol Lett","2023","2023/05/11","","","10.1007/s10529-023-03386-8"
"22290649","Pine cone-mediated green synthesis of silver nanoparticles and their antibacterial activity against agricultural pathogens","Velmurugan P, Lee SM, Iydroose M, Lee KJ, Oh BT.","Appl Microbiol Biotechnol. 2013 Jan;97(1):361-8. doi: 10.1007/s00253-012-3892-8.","Velmurugan P","Appl Microbiol Biotechnol","2013","2012/02/01","","","10.1007/s00253-012-3892-8"
"24558336","Piper nigrum leaf and stem assisted green synthesis of silver nanoparticles and evaluation of its antibacterial activity against agricultural plant pathogens","Paulkumar K, Gnanajobitha G, Vanaja M, Rajeshkumar S, Malarkodi C, Pandian K, Annadurai G.","ScientificWorldJournal. 2014 Jan 15;2014:829894. doi: 10.1155/2014/829894. eCollection 2014.","Paulkumar K","ScientificWorldJournal","2014","2014/02/22","PMC3914370","","10.1155/2014/829894"
"21753878","Memecylon edule leaf extract mediated green synthesis of silver and gold nanoparticles","Elavazhagan T, Arunachalam KD.","Int J Nanomedicine. 2011;6:1265-78. doi: 10.2147/IJN.S18347. Epub 2011 Jun 21.","Elavazhagan T","Int J Nanomedicine","2011","2011/07/15","PMC3131193","","10.2147/IJN.S18347"
"25909867","In situ synthesis of silver nanoparticles uniformly distributed on polydopamine-coated silk fibers for antibacterial application","Lu Z, Xiao J, Wang Y, Meng M.","J Colloid Interface Sci. 2015 Aug 15;452:8-14. doi: 10.1016/j.jcis.2015.04.015. Epub 2015 Apr 15.","Lu Z","J Colloid Interface Sci","2015","2015/04/25","","","10.1016/j.jcis.2015.04.015"
"32870934","The potential antimalarial efficacy of hemocompatible silver nanoparticles from Artemisia species against P. falciparum parasite","Avitabile E, Senes N, D'Avino C, Tsamesidis I, Pinna A, Medici S, Pantaleo A.","PLoS One. 2020 Sep 1;15(9):e0238532. doi: 10.1371/journal.pone.0238532. eCollection 2020.","Avitabile E","PLoS One","2020","2020/09/02","PMC7462267","","10.1371/journal.pone.0238532"
"35359261","Synthesis and evaluation of wound healing properties of hydro-diab hydrogel loaded with green-synthetized AGNPS: in vitro and in ex vivo studies","Ruffo M, Parisi OI, Dattilo M, Patitucci F, Malivindi R, Pezzi V, Tzanov T, Puoci F.","Drug Deliv Transl Res. 2022 Aug;12(8):1881-1894. doi: 10.1007/s13346-022-01121-w. Epub 2022 Mar 31.","Ruffo M","Drug Deliv Transl Res","2022","2022/04/01","PMC9242975","","10.1007/s13346-022-01121-w"
"28965140","Fungi-assisted silver nanoparticle synthesis and their applications","Khan AU, Malik N, Khan M, Cho MH, Khan MM.","Bioprocess Biosyst Eng. 2018 Jan;41(1):1-20. doi: 10.1007/s00449-017-1846-3. Epub 2017 Sep 30.","Khan AU","Bioprocess Biosyst Eng","2018","2017/10/02","","","10.1007/s00449-017-1846-3"
"35982108","Structural characterization and antibacterial activity of silver nanoparticles synthesized using a low-molecular-weight Royal Jelly extract","Gevorgyan S, Schubert R, Falke S, Lorenzen K, Trchounian K, Betzel C.","Sci Rep. 2022 Aug 18;12(1):14077. doi: 10.1038/s41598-022-17929-y.","Gevorgyan S","Sci Rep","2022","2022/08/18","PMC9388513","","10.1038/s41598-022-17929-y"
"36430385","Development of Radiosterilized Porcine Skin Electrosprayed with Silver Nanoparticles Prevents Infections in Deep Burns","Pérez-Díaz MA, Alvarado-Gómez E, Martínez-Pardo ME, José Yacamán M, Flores-Santos A, Sánchez-Sánchez R, Martínez-Gutiérrez F, Bach H.","Int J Mol Sci. 2022 Nov 11;23(22):13910. doi: 10.3390/ijms232213910.","Pérez-Díaz MA","Int J Mol Sci","2022","2022/11/26","PMC9698029","","10.3390/ijms232213910"
"27966375","Controlled biosynthesis of silver nanoparticles using nitrate reductase enzyme induction of filamentous fungus and their antibacterial evaluation","Hamedi S, Ghaseminezhad M, Shokrollahzadeh S, Shojaosadati SA.","Artif Cells Nanomed Biotechnol. 2017 Dec;45(8):1588-1596. doi: 10.1080/21691401.2016.1267011. Epub 2016 Dec 14.","Hamedi S","Artif Cells Nanomed Biotechnol","2017","2016/12/15","","","10.1080/21691401.2016.1267011"
"25466205","Antibacterial activity of silver and zinc nanoparticles against Vibrio cholerae and enterotoxic Escherichia coli","Salem W, Leitner DR, Zingl FG, Schratter G, Prassl R, Goessler W, Reidl J, Schild S.","Int J Med Microbiol. 2015 Jan;305(1):85-95. doi: 10.1016/j.ijmm.2014.11.005. Epub 2014 Nov 11.","Salem W","Int J Med Microbiol","2015","2014/12/04","PMC4300426","","10.1016/j.ijmm.2014.11.005"
"30121359","Ultra Small, mono dispersed green synthesized silver nanoparticles using aqueous extract of Sida cordifolia plant and investigation of antibacterial activity","Pallela PNVK, Ummey S, Ruddaraju LK, Pammi SVN, Yoon SG.","Microb Pathog. 2018 Nov;124:63-69. doi: 10.1016/j.micpath.2018.08.026. Epub 2018 Aug 17.","Pallela PNVK","Microb Pathog","2018","2018/08/20","","","10.1016/j.micpath.2018.08.026"
"30743913","Role of extracellular polymeric substances on the behavior and toxicity of silver nanoparticles and ions to green algae Chlorella vulgaris","Zheng S, Zhou Q, Chen C, Yang F, Cai Z, Li D, Geng Q, Feng Y, Wang H.","Sci Total Environ. 2019 Apr 10;660:1182-1190. doi: 10.1016/j.scitotenv.2019.01.067. Epub 2019 Jan 8.","Zheng S","Sci Total Environ","2019","2019/02/13","","","10.1016/j.scitotenv.2019.01.067"
"33231152","Phyto-synthesized Gold Nanoparticles as Antitumor Agents","Teodor ED, Radu GL.","Pharm Nanotechnol. 2021;9(1):51-60. doi: 10.2174/2211738508999201123213504.","Teodor ED","Pharm Nanotechnol","2021","2020/11/24","","","10.2174/2211738508999201123213504"
"31546457","Green synthesis of silver nanoparticles based on oil-water interface method with essential oil of orange peel and its application as nanocatalyst for A(3) coupling","Veisi H, Dadres N, Mohammadi P, Hemmati S.","Mater Sci Eng C Mater Biol Appl. 2019 Dec;105:110031. doi: 10.1016/j.msec.2019.110031. Epub 2019 Jul 30.","Veisi H","Mater Sci Eng C Mater Biol Appl","2019","2019/09/25","","","10.1016/j.msec.2019.110031"
"24790430","Green synthesis of water-soluble nontoxic polymeric nanocomposites containing silver nanoparticles","Prozorova GF, Pozdnyakov AS, Kuznetsova NP, Korzhova SA, Emel'yanov AI, Ermakova TG, Fadeeva TV, Sosedova LM.","Int J Nanomedicine. 2014 Apr 16;9:1883-9. doi: 10.2147/IJN.S57865. eCollection 2014.","Prozorova GF","Int J Nanomedicine","2014","2014/05/03","PMC3998856","","10.2147/IJN.S57865"
