PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24265766","Cold atmospheric plasma (CAP) changes gene expression of key molecules of the wound healing machinery and improves wound healing in vitro and in vivo","Arndt S, Unger P, Wacker E, Shimizu T, Heinlin J, Li YF, Thomas HM, Morfill GE, Zimmermann JL, Bosserhoff AK, Karrer S.","PLoS One. 2013 Nov 12;8(11):e79325. doi: 10.1371/journal.pone.0079325. eCollection 2013.","Arndt S","PLoS One","2013","2013/11/23","PMC3825691","","10.1371/journal.pone.0079325"
"22100229","Loss of fibulin-2 protects against progressive ventricular dysfunction after myocardial infarction","Tsuda T, Wu J, Gao E, Joyce J, Markova D, Dong H, Liu Y, Zhang H, Zou Y, Gao F, Miller T, Koch W, Ma X, Chu ML.","J Mol Cell Cardiol. 2012 Jan;52(1):273-82. doi: 10.1016/j.yjmcc.2011.11.001. Epub 2011 Nov 9.","Tsuda T","J Mol Cell Cardiol","2012","2011/11/22","PMC3390264","NIHMS382809","10.1016/j.yjmcc.2011.11.001"
"19397700","Angiotensin II activates connective tissue growth factor and induces extracellular matrix changes involving Smad/activation and p38 mitogen-activated protein kinase signalling pathways in human dermal fibroblasts","Zhang GY, Li X, Yi CG, Pan H, He GD, Yu Q, Jiang LF, Xu WH, Li ZJ, Ding J, Lin DS, Gao WY.","Exp Dermatol. 2009 Nov;18(11):947-53. doi: 10.1111/j.1600-0625.2009.00880.x. Epub 2009 Apr 24.","Zhang GY","Exp Dermatol","2009","2009/04/29","","","10.1111/j.1600-0625.2009.00880.x"
"37671699","Secretome profile of TNF-α-induced human umbilical cord mesenchymal stem cells unveils biological processes relevant to skin wound healing","Tai L, Saffery NS, Chin SP, Cheong SK.","Regen Med. 2023 Nov;18(11):839-856. doi: 10.2217/rme-2023-0085. Epub 2023 Sep 6.","Tai L","Regen Med","2023","2023/09/06","","","10.2217/rme-2023-0085"
"36270074","Use of radiolabeled hyaluronic acid for preclinical assessment of inflammatory injury and acute respiratory distress syndrome","Zhao F, Barber CJ, Sammani S, Wan L, Miller BW, Furenlid LR, Li Z, Gotur DB, Barrios R, Woolfenden JM, Martin DR, Liu Z.","Nucl Med Biol. 2022 Nov-Dec;114-115:86-98. doi: 10.1016/j.nucmedbio.2022.10.002. Epub 2022 Oct 14.","Zhao F","Nucl Med Biol","2022","2022/10/21","PMC9562607","","10.1016/j.nucmedbio.2022.10.002"
"35313958","Dendritic epidermal T cells secreting exosomes promote the proliferation of epidermal stem cells to enhance wound re-epithelialization","Liu M, Liu Z, Chen Y, Peng S, Yang J, Chen C, Wang J, Shang R, Tang Y, Huang Y, Zhang X, Hu X, Liou YC, Luo G, He W.","Stem Cell Res Ther. 2022 Mar 21;13(1):121. doi: 10.1186/s13287-022-02783-6.","Liu M","Stem Cell Res Ther","2022","2022/03/22","PMC8935714","","10.1186/s13287-022-02783-6"
"34648803","Smart and pH-sensitive rGO/Arabinoxylan/chitosan composite for wound dressing: In-vitro drug delivery, antibacterial activity, and biological activities","Khan MUA, Haider S, Raza MA, Shah SA, Razak SIA, Kadir MRA, Subhan F, Haider A.","Int J Biol Macromol. 2021 Dec 1;192:820-831. doi: 10.1016/j.ijbiomac.2021.10.033. Epub 2021 Oct 11.","Khan MUA","Int J Biol Macromol","2021","2021/10/14","","","10.1016/j.ijbiomac.2021.10.033"
"33627322","Dedicator of Cytokinesis 5 Regulates Keratinocyte Function and Promotes Diabetic Wound Healing","Qu H, Miao T, Wang Y, Tan L, Huang B, Zhang L, Liu X, Long M, Zhang R, Liao X, Gong X, Wang J, Xiong X, Liu J, Li X, Yu J, Yang G, Zhu Z, Zheng H, Zheng Y.","Diabetes. 2021 May;70(5):1170-1184. doi: 10.2337/db20-1008. Epub 2021 Feb 24.","Qu H","Diabetes","2021","2021/02/25","PMC8173801","","10.2337/db20-1008"
"33332177","Radiation-induced bystander effects may contribute to radiation-induced cognitive impairment","Yang X, Ma L, Ye Z, Shi W, Zhang L, Wang J, Yang H.","Int J Radiat Biol. 2021;97(3):329-340. doi: 10.1080/09553002.2021.1864498. Epub 2021 Jan 11.","Yang X","Int J Radiat Biol","2021","2020/12/17","","","10.1080/09553002.2021.1864498"
"32124475","CCL28-induced CCR10/eNOS interaction in angiogenesis and skin wound healing","Chen Z, Haus JM, Chen L, Wu SC, Urao N, Koh TJ, Minshall RD.","FASEB J. 2020 Apr;34(4):5838-5850. doi: 10.1096/fj.201902060R. Epub 2020 Mar 2.","Chen Z","FASEB J","2020","2020/03/04","PMC7136142","NIHMS1573626","10.1096/fj.201902060R"
"31331385","A novel microcurrent dressing for wound healing in a rat skin defect model","Yu C, Xu ZX, Hao YH, Gao YB, Yao BW, Zhang J, Wang B, Hu ZQ, Peng RY.","Mil Med Res. 2019 Jul 23;6(1):22. doi: 10.1186/s40779-019-0213-x.","Yu C","Mil Med Res","2019","2019/07/24","PMC6647105","","10.1186/s40779-019-0213-x"
"30798352","Nestin(+) progenitor cells isolated from adult human sweat gland stroma promote reepithelialisation and may stimulate angiogenesis in wounded human skin ex vivo","Liao T, Lehmann J, Sternstein S, Yay A, Zhang G, Matthießen AE, Schumann S, Siemers F, Kruse C, Hundt JE, Langan EA, Tiede S, Paus R.","Arch Dermatol Res. 2019 May;311(4):325-330. doi: 10.1007/s00403-019-01889-x. Epub 2019 Feb 23.","Liao T","Arch Dermatol Res","2019","2019/02/25","PMC6469855","","10.1007/s00403-019-01889-x"
"30123066","Topical Application of Tat-Rac1 Promotes Cutaneous Wound Healing in Normal and Diabetic Mice","Fan B, Wang T, Bian L, Jian Z, Wang DD, Li F, Wu F, Bai T, Zhang G, Muller N, Holwerda B, Han G, Wang XJ.","Int J Biol Sci. 2018 Jun 23;14(10):1163-1174. doi: 10.7150/ijbs.25920. eCollection 2018.","Fan B","Int J Biol Sci","2018","2018/08/21","PMC6097474","","10.7150/ijbs.25920"
"25875529","Macrophage PPARγ and impaired wound healing in type 2 diabetes","Mirza RE, Fang MM, Novak ML, Urao N, Sui A, Ennis WJ, Koh TJ.","J Pathol. 2015 Aug;236(4):433-44. doi: 10.1002/path.4548. Epub 2015 May 12.","Mirza RE","J Pathol","2015","2015/04/16","PMC4509817","NIHMS682691","10.1002/path.4548"
"25585263","A suction blister model reliably assesses skin barrier restoration and immune response","Smith TJ, Wilson MA, Young AJ, Montain SJ.","J Immunol Methods. 2015 Feb;417:124-130. doi: 10.1016/j.jim.2015.01.002. Epub 2015 Jan 10.","Smith TJ","J Immunol Methods","2015","2015/01/14","","","10.1016/j.jim.2015.01.002"
"25376707","Autotaxin-LPA axis regulates hMSC migration by adherent junction disruption and cytoskeletal rearrangement via LPAR1/3-dependent PKC/GSK3β/β-catenin and PKC/Rho GTPase pathways","Ryu JM, Han HJ.","Stem Cells. 2015 Mar;33(3):819-32. doi: 10.1002/stem.1882.","Ryu JM","Stem Cells","2015","2014/11/08","","","10.1002/stem.1882"
"22495178","β2AR antagonists and β2AR gene deletion both promote skin wound repair processes","Pullar CE, Le Provost GS, O'Leary AP, Evans SE, Baier BS, Isseroff RR.","J Invest Dermatol. 2012 Aug;132(8):2076-84. doi: 10.1038/jid.2012.108. Epub 2012 Apr 12.","Pullar CE","J Invest Dermatol","2012","2012/04/13","PMC3396744","UKMS47187","10.1038/jid.2012.108"
"16177113","Induction of keratinocyte migration via transactivation of the epidermal growth factor receptor by the antimicrobial peptide LL-37","Tokumaru S, Sayama K, Shirakata Y, Komatsuzawa H, Ouhara K, Hanakawa Y, Yahata Y, Dai X, Tohyama M, Nagai H, Yang L, Higashiyama S, Yoshimura A, Sugai M, Hashimoto K.","J Immunol. 2005 Oct 1;175(7):4662-8. doi: 10.4049/jimmunol.175.7.4662.","Tokumaru S","J Immunol","2005","2005/09/24","","","10.4049/jimmunol.175.7.4662"
"37941530","Exosomes Derived from E2F1(-/-) Adipose-Derived Stem Cells Promote Skin Wound Healing via miR-130b-5p/TGFBR3 Axis","Yu H, Wu Y, Zhang B, Xiong M, Yi Y, Zhang Q, Wu M.","Int J Nanomedicine. 2023 Nov 3;18:6275-6292. doi: 10.2147/IJN.S431725. eCollection 2023.","Yu H","Int J Nanomedicine","2023","2023/11/09","PMC10629453","","10.2147/IJN.S431725"
"36084921","Combination wound healing using polymer entangled porous nanoadhesive hybrids with robust ROS scavenging and angiogenesis properties","Huang J, Wang S, Wang X, Zhu J, Wang Z, Zhang X, Cai K, Zhang J.","Acta Biomater. 2022 Oct 15;152:171-185. doi: 10.1016/j.actbio.2022.08.069. Epub 2022 Sep 7.","Huang J","Acta Biomater","2022","2022/09/09","","","10.1016/j.actbio.2022.08.069"
"34716043","Promoting effect of pomegranate peel extract on second-degree burn wound-healing through VEGF-A and TGF-β1 regulation","Zhang L, Yang R, Hu Y, Yang Y, Zhang X, He B, Shen Z, Yang J, Chen P.","Burns. 2022 May;48(3):639-648. doi: 10.1016/j.burns.2021.06.004. Epub 2021 Jun 21.","Zhang L","Burns","2022","2021/10/30","","","10.1016/j.burns.2021.06.004"
"33045079","Activated Beta-Catenin Signaling Ameliorates Radiation-Induced Skin Injury by Suppressing Marvel D3 Expression","Cao J, Zhong L, Feng Y, Qian K, Xiao Y, Wang G, Tu W, Yue L, Zhang Q, Yang H, Jiao Y, Zhu W, Cao J.","Radiat Res. 2021 Feb 1;195(2):173-190. doi: 10.1667/RADE-20-00050.1.","Cao J","Radiat Res","2021","2020/10/12","","","10.1667/RADE-20-00050.1"
"31285260","CD44 inhibits α-SMA gene expression via a novel G-actin/MRTF-mediated pathway that intersects with TGFβR/p38MAPK signaling in murine skin fibroblasts","Wang Y, Mack JA, Maytin EV.","J Biol Chem. 2019 Aug 23;294(34):12779-12794. doi: 10.1074/jbc.RA119.007834. Epub 2019 Jul 8.","Wang Y","J Biol Chem","2019","2019/07/10","PMC6709637","","10.1074/jbc.RA119.007834"
"30909574","Influence of Porous Dressings Based on Butyric-Acetic Chitin Co-Polymer on Biological Processes In Vitro and In Vivo","Sujka W, Draczynski Z, Kolesinska B, Latanska I, Jastrzebski Z, Rybak Z, Zywicka B.","Materials (Basel). 2019 Mar 23;12(6):970. doi: 10.3390/ma12060970.","Sujka W","Materials (Basel)","2019","2019/03/27","PMC6471426","","10.3390/ma12060970"
"30670966","Chitosan Membrane Modified With a New Zinc(II)-Vanillin Complex Improves Skin Wound Healing in Diabetic Rats","de Aragão Tavares E, de Medeiros WMTQ, de Assis Pontes TP, Barbosa MM, de Araújo AA, de Araújo RF Jr, Figueiredo JG, Leitão RC, da Silva Martins C, da Silva FON, de Brito Pontes ACF, de Lima Pontes D, de Medeiros CACX.","Front Pharmacol. 2019 Jan 8;9:1511. doi: 10.3389/fphar.2018.01511. eCollection 2018.","de Aragão Tavares E","Front Pharmacol","2019","2019/01/24","PMC6331443","","10.3389/fphar.2018.01511"
"30380745","Lupeol, a Pentacyclic Triterpene, Promotes Migration, Wound Closure, and Contractile Effect In Vitro: Possible Involvement of PI3K/Akt and p38/ERK/MAPK Pathways","Pereira Beserra F, Xue M, Maia GLA, Leite Rozza A, Helena Pellizzon C, Jackson CJ.","Molecules. 2018 Oct 30;23(11):2819. doi: 10.3390/molecules23112819.","Pereira Beserra F","Molecules","2018","2018/11/02","PMC6278408","","10.3390/molecules23112819"
"28478809","Aloesin from Aloe vera accelerates skin wound healing by modulating MAPK/Rho and Smad signaling pathways in vitro and in vivo","Wahedi HM, Jeong M, Chae JK, Do SG, Yoon H, Kim SY.","Phytomedicine. 2017 May 15;28:19-26. doi: 10.1016/j.phymed.2017.02.005. Epub 2017 Mar 4.","Wahedi HM","Phytomedicine","2017","2017/05/09","","","10.1016/j.phymed.2017.02.005"
"28130754","Characterization of Smad3 knockout mouse derived skin cells","Liu K, Gao Z, Zhou G, Zhang W, Wu X, Liu W.","In Vitro Cell Dev Biol Anim. 2017 May;53(5):458-466. doi: 10.1007/s11626-016-0127-9. Epub 2017 Jan 27.","Liu K","In Vitro Cell Dev Biol Anim","2017","2017/01/29","","","10.1007/s11626-016-0127-9"
"27345530","Large-scale expansion of human skin-derived precursor cells (hSKPs) in stirred suspension bioreactors","Surrao DC, Boon K, Borys B, Sinha S, Kumar R, Biernaskie J, Kallos MS.","Biotechnol Bioeng. 2016 Dec;113(12):2725-2738. doi: 10.1002/bit.26040. Epub 2016 Jul 11.","Surrao DC","Biotechnol Bioeng","2016","2016/06/28","","","10.1002/bit.26040"
"25995620","Body protective compound-157 enhances alkali-burn wound healing in vivo and promotes proliferation, migration, and angiogenesis in vitro","Huang T, Zhang K, Sun L, Xue X, Zhang C, Shu Z, Mu N, Gu J, Zhang W, Wang Y, Zhang Y, Zhang W.","Drug Des Devel Ther. 2015 Apr 30;9:2485-99. doi: 10.2147/DDDT.S82030. eCollection 2015.","Huang T","Drug Des Devel Ther","2015","2015/05/22","PMC4425239","","10.2147/DDDT.S82030"
"22951730","Toll-like receptor 4 has an essential role in early skin wound healing","Chen L, Guo S, Ranzer MJ, DiPietro LA.","J Invest Dermatol. 2013 Jan;133(1):258-67. doi: 10.1038/jid.2012.267. Epub 2012 Sep 6.","Chen L","J Invest Dermatol","2013","2012/09/07","PMC3519973","NIHMS392963","10.1038/jid.2012.267"
"20085843","Encircling the tendon repair site with collagen-GAG reduces the formation of postoperative tendon adhesions in a chicken flexor tendon model","Bhavsar D, Shettko D, Tenenhaus M.","J Surg Res. 2010 Apr;159(2):765-71. doi: 10.1016/j.jss.2009.10.010. Epub 2009 Oct 29.","Bhavsar D","J Surg Res","2010","2010/01/21","","","10.1016/j.jss.2009.10.010"
"14595114","Mechanism of human dermal fibroblast migration driven by type I collagen and platelet-derived growth factor-BB","Li W, Fan J, Chen M, Guan S, Sawcer D, Bokoch GM, Woodley DT.","Mol Biol Cell. 2004 Jan;15(1):294-309. doi: 10.1091/mbc.e03-05-0352. Epub 2003 Oct 31.","Li W","Mol Biol Cell","2004","2003/11/05","PMC307548","","10.1091/mbc.e03-05-0352"
"37445879","Skin Wound following Irradiation Aggravates Radiation-Induced Brain Injury in a Mouse Model","Xiao M, Li X, Wang L, Lin B, Zhai M, Hull L, Zizzo A, Cui W, Kiang JG.","Int J Mol Sci. 2023 Jun 27;24(13):10701. doi: 10.3390/ijms241310701.","Xiao M","Int J Mol Sci","2023","2023/07/14","PMC10341425","","10.3390/ijms241310701"
"37367661","Wound Restorative Power of Halimeda macroloba/ Mesenchymal Stem Cells in Immunocompromised Rats via Downregulating Inflammatory/Immune Cross Talk","Zahran EM, Mohyeldin RH, El-Mordy FMA, Maher SA, Tammam OY, Saber EA, Altemani FH, Algehainy NA, Alanazi MA, Jalal MM, Elrehany MA, Abdelmohsen UR.","Mar Drugs. 2023 May 30;21(6):336. doi: 10.3390/md21060336.","Zahran EM","Mar Drugs","2023","2023/06/27","PMC10301341","","10.3390/md21060336"
"37230435","ROS scavenging and immunoregulative EGCG@Cerium complex loaded in antibacterial polyethylene glycol-chitosan hydrogel dressing for skin wound healing","Ye J, Li Q, Zhang Y, Su Q, Feng Z, Huang P, Zhang C, Zhai Y, Wang W.","Acta Biomater. 2023 Aug;166:155-166. doi: 10.1016/j.actbio.2023.05.027. Epub 2023 May 23.","Ye J","Acta Biomater","2023","2023/05/25","","","10.1016/j.actbio.2023.05.027"
"36320350","Free Radical Scavenging, Redox Balance and Wound Healing Activity of Bioactive Peptides Derived from Proteinase K-Assisted Hydrolysis of Hypophthalmichthys molitrix Skin Collagen","Ilie D, Iosageanu A, Craciunescu O, Seciu-Grama AM, Sanda C, Oancea F.","Food Technol Biotechnol. 2022 Sep;60(3):281-292. doi: 10.17113/ftb.60.03.22.7107.","Ilie D","Food Technol Biotechnol","2022","2022/11/02","PMC9590264","","10.17113/ftb.60.03.22.7107"
"32426105","Ghrelin, a novel therapy, corrects cytokine and NF-κB-AKT-MAPK network and mitigates intestinal injury induced by combined radiation and skin-wound trauma","Kiang JG, Smith JT, Cannon G, Anderson MN, Ho C, Zhai M, Cui W, Xiao M.","Cell Biosci. 2020 May 12;10:63. doi: 10.1186/s13578-020-00425-z. eCollection 2020.","Kiang JG","Cell Biosci","2020","2020/05/20","PMC7216502","","10.1186/s13578-020-00425-z"
"31606531","Biomimetic hydrogel for rapid and scar-free healing of skin wounds inspired by the healing process of oral mucosa","Kong X, Fu J, Shao K, Wang L, Lan X, Shi J.","Acta Biomater. 2019 Dec;100:255-269. doi: 10.1016/j.actbio.2019.10.011. Epub 2019 Oct 10.","Kong X","Acta Biomater","2019","2019/10/14","","","10.1016/j.actbio.2019.10.011"
"31590392","Cloning, Expression and Effects of P. americana Thymosin on Wound Healing","Jing J, Sun X, Zhou C, Zhang Y, Shen Y, Zeng X, Yue B, Zhang X.","Int J Mol Sci. 2019 Oct 5;20(19):4932. doi: 10.3390/ijms20194932.","Jing J","Int J Mol Sci","2019","2019/10/09","PMC6801668","","10.3390/ijms20194932"
"30733265","Platelet glycoprotein VI and C-type lectin-like receptor 2 deficiency accelerates wound healing by impairing vascular integrity in mice","Wichaiyo S, Lax S, Montague SJ, Li Z, Grygielska B, Pike JA, Haining EJ, Brill A, Watson SP, Rayes J.","Haematologica. 2019 Aug;104(8):1648-1660. doi: 10.3324/haematol.2018.208363. Epub 2019 Feb 7.","Wichaiyo S","Haematologica","2019","2019/02/09","PMC6669159","","10.3324/haematol.2018.208363"
"30227758","Development of a novel keratin dressing which accelerates full-thickness skin wound healing in diabetic mice: In vitro and in vivo studies","Konop M, Czuwara J, Kłodzińska E, Laskowska AK, Zielenkiewicz U, Brzozowska I, Nabavi SM, Rudnicka L.","J Biomater Appl. 2018 Oct;33(4):527-540. doi: 10.1177/0885328218801114. Epub 2018 Sep 18.","Konop M","J Biomater Appl","2018","2018/09/20","","","10.1177/0885328218801114"
"29244109","GADD45a Promotes Active DNA Demethylation of the MMP-9 Promoter via Base Excision Repair Pathway in AGEs-Treated Keratinocytes and in Diabetic Male Rat Skin","Zhou L, Wang W, Yang C, Zeng T, Hu M, Wang X, Li N, Sun K, Wang C, Zhou J, Ren M, Yan L.","Endocrinology. 2018 Feb 1;159(2):1172-1186. doi: 10.1210/en.2017-00686.","Zhou L","Endocrinology","2018","2017/12/16","","","10.1210/en.2017-00686"
"29057272","Hydroethanolic Extract of Strychnos pseudoquina Accelerates Skin Wound Healing by Modulating the Oxidative Status and Microstructural Reorganization of Scar Tissue in Experimental Type I Diabetes","Sarandy MM, Novaes RD, Xavier AA, Vital CE, Leite JPV, Melo FCSA, Gonçalves RV.","Biomed Res Int. 2017;2017:9538351. doi: 10.1155/2017/9538351. Epub 2017 Sep 13.","Sarandy MM","Biomed Res Int","2017","2017/10/24","PMC5615956","","10.1155/2017/9538351"
"27097375","Regenerative and reparative effects of human chorion-derived stem cell conditioned medium on photo-aged epidermal cells","Li Q, Chen Y, Ma K, Zhao A, Zhang C, Fu X.","Cell Cycle. 2016;15(8):1144-55. doi: 10.1080/15384101.2016.1158376.","Li Q","Cell Cycle","2016","2016/04/21","PMC4889285","","10.1080/15384101.2016.1158376"
"26935001","Cannabinoid CB₂ receptors are involved in the regulation of fibrogenesis during skin wound repair in mice","Li SS, Wang LL, Liu M, Jiang SK, Zhang M, Tian ZL, Wang M, Li JY, Zhao R, Guan DW.","Mol Med Rep. 2016 Apr;13(4):3441-50. doi: 10.3892/mmr.2016.4961. Epub 2016 Mar 2.","Li SS","Mol Med Rep","2016","2016/03/04","PMC4805070","","10.3892/mmr.2016.4961"
"26068861","The Frog Skin-Derived Antimicrobial Peptide Esculentin-1a(1-21)NH2 Promotes the Migration of Human HaCaT Keratinocytes in an EGF Receptor-Dependent Manner: A Novel Promoter of Human Skin Wound Healing?","Di Grazia A, Cappiello F, Imanishi A, Mastrofrancesco A, Picardo M, Paus R, Mangoni ML.","PLoS One. 2015 Jun 12;10(6):e0128663. doi: 10.1371/journal.pone.0128663. eCollection 2015.","Di Grazia A","PLoS One","2015","2015/06/13","PMC4466536","","10.1371/journal.pone.0128663"
"19679873","Essential roles for early growth response transcription factor Egr-1 in tissue fibrosis and wound healing","Wu M, Melichian DS, de la Garza M, Gruner K, Bhattacharyya S, Barr L, Nair A, Shahrara S, Sporn PH, Mustoe TA, Tourtellotte WG, Varga J.","Am J Pathol. 2009 Sep;175(3):1041-55. doi: 10.2353/ajpath.2009.090241. Epub 2009 Aug 13.","Wu M","Am J Pathol","2009","2009/08/15","PMC2731123","","10.2353/ajpath.2009.090241"
"15086772","Connective tissue growth factor siRNA modulates mRNA levels for a subset of molecules in normal and TGF-beta 1-stimulated porcine skin fibroblasts","Wang JF, Olson ME, Ma L, Brigstock DR, Hart DA.","Wound Repair Regen. 2004 Mar-Apr;12(2):205-16. doi: 10.1111/j.1067-1927.2004.012113.x.","Wang JF","Wound Repair Regen","2004","2004/04/17","","","10.1111/j.1067-1927.2004.012113.x"
"37762395","Gintonin-Induced Wound-Healing-Related Responses Involve Epidermal-Growth-Factor-like Effects in Keratinocytes","Won KJ, Lee R, Choi SH, Kim JH, Hwang SH, Nah SY.","Int J Mol Sci. 2023 Sep 14;24(18):14094. doi: 10.3390/ijms241814094.","Won KJ","Int J Mol Sci","2023","2023/09/28","PMC10531430","","10.3390/ijms241814094"
"37397511","A volar skin excisional wound model for in situ evaluation of multiple-appendage regeneration and innervation","Gao H, Liu Y, Shi Z, Zhang H, Wang M, Chen H, Li Y, Ji S, Xiang J, Pi W, Zhou L, Hong Y, Wu L, Cai A, Fu X, Sun X.","Burns Trauma. 2023 Jun 29;11:tkad027. doi: 10.1093/burnst/tkad027. eCollection 2023.","Gao H","Burns Trauma","2023","2023/07/03","PMC10309083","","10.1093/burnst/tkad027"
"36723784","UTP increases wound healing in the self assembled skin substitute (SASS)","Naasani LIS, Sévigny J, Moulin VJ, Wink MR.","J Cell Commun Signal. 2023 Sep;17(3):827-844. doi: 10.1007/s12079-023-00725-2. Epub 2023 Feb 1.","Naasani LIS","J Cell Commun Signal","2023","2023/02/01","PMC10409941","","10.1007/s12079-023-00725-2"
"36469602","Resveratrol accelerates wound healing by inducing M2 macrophage polarisation in diabetic mice","Ding Y, Yang P, Li S, Zhang H, Ding X, Tan Q.","Pharm Biol. 2022 Dec;60(1):2328-2337. doi: 10.1080/13880209.2022.2149821.","Ding Y","Pharm Biol","2022","2022/12/05","PMC9728132","","10.1080/13880209.2022.2149821"
"35265723","The clinical effectiveness and safety of using epidermal growth factor, fibroblast growth factor and granulocyte-macrophage colony stimulating factor as therapeutics in acute skin wound healing: a systematic review and meta-analysis","Wei Y, Li J, Huang Y, Lei X, Zhang L, Yin M, Deng J, Wang X, Fu X, Wu J.","Burns Trauma. 2022 Mar 7;10:tkac002. doi: 10.1093/burnst/tkac002. eCollection 2022.","Wei Y","Burns Trauma","2022","2022/03/10","PMC8900703","","10.1093/burnst/tkac002"
"35076227","Resveratrol Enhances Wound Healing in Type 1 Diabetes Mellitus by Promoting the Expression of Extracellular Vesicle-Carried MicroRNA-129 Derived from Mesenchymal Stem Cells","Hu J, Liu X, Chi J, Che K, Ma X, Qiu M, Fu Z, Wang Y, Wang Y, Wang W.","J Proteome Res. 2022 Feb 4;21(2):313-324. doi: 10.1021/acs.jproteome.1c00248. Epub 2022 Jan 25.","Hu J","J Proteome Res","2022","2022/01/25","","","10.1021/acs.jproteome.1c00248"
"33937411","Autocrine and Paracrine Effects of Vascular Endothelial Cells Promote Cutaneous Wound Healing","Lu Y, Yang Y, Xiao L, Li S, Liao X, Liu H.","Biomed Res Int. 2021 Apr 10;2021:6695663. doi: 10.1155/2021/6695663. eCollection 2021.","Lu Y","Biomed Res Int","2021","2021/05/03","PMC8055399","","10.1155/2021/6695663"
"31589095","Impact of Photobiomodulation and Condition Medium on Mast Cell Counts, Degranulation, and Wound Strength in Infected Skin Wound Healing of Diabetic Rats","Kouhkheil R, Fridoni M, Abdollhifar MA, Amini A, Bayat S, Ghoreishi SK, Chien S, Kazemi M, Bayat M.","Photobiomodul Photomed Laser Surg. 2019 Nov;37(11):706-714. doi: 10.1089/photob.2019.4691. Epub 2019 Oct 7.","Kouhkheil R","Photobiomodul Photomed Laser Surg","2019","2019/10/08","","","10.1089/photob.2019.4691"
"31071230","Dodecenylsuccinic anhydride modified collagen hydrogels loaded with simvastatin as skin wound dressings","Olivetti CE, Alvarez Echazú MI, Perna O, Perez CJ, Mitarotonda R, De Marzi M, Desimone MF, Alvarez GS.","J Biomed Mater Res A. 2019 Sep;107(9):1999-2012. doi: 10.1002/jbm.a.36713. Epub 2019 May 22.","Olivetti CE","J Biomed Mater Res A","2019","2019/05/10","","","10.1002/jbm.a.36713"
"27798118","Heat delays skin wound healing in mice","Dos Santos-Silva MA, Trajano ET, Schanuel FS, Monte-Alto-Costa A.","Exp Biol Med (Maywood). 2017 Feb;242(3):258-266. doi: 10.1177/1535370216675066. Epub 2016 Oct 23.","Dos Santos-Silva MA","Exp Biol Med (Maywood)","2017","2016/11/01","PMC5384502","","10.1177/1535370216675066"
"27349246","Effects of the led therapy on the global DNA methylation and the expression of Dnmt1 and Dnmt3a genes in a rat model of skin wound healing","Gomes MV, Manfredo MH, Toffoli LV, Castro-Alves DC, do Nascimento LM, da Silva WR, Kashimoto RK, Rodrigues GM Jr, Estrada VB, Andraus RA, Pelosi GG.","Lasers Med Sci. 2016 Sep;31(7):1521-6. doi: 10.1007/s10103-016-2007-7. Epub 2016 Jun 27.","Gomes MV","Lasers Med Sci","2016","2016/06/29","","","10.1007/s10103-016-2007-7"
"27162365","Blockage of neddylation modification stimulates tumor sphere formation in vitro and stem cell differentiation and wound healing in vivo","Zhou X, Tan M, Nyati MK, Zhao Y, Wang G, Sun Y.","Proc Natl Acad Sci U S A. 2016 May 24;113(21):E2935-44. doi: 10.1073/pnas.1522367113. Epub 2016 May 9.","Zhou X","Proc Natl Acad Sci U S A","2016","2016/05/11","PMC4889367","","10.1073/pnas.1522367113"
"19959814","Small cytoskeleton-associated molecule, fibroblast growth factor receptor 1 oncogene partner 2/wound inducible transcript-3.0 (FGFR1OP2/wit3.0), facilitates fibroblast-driven wound closure","Lin A, Hokugo A, Choi J, Nishimura I.","Am J Pathol. 2010 Jan;176(1):108-21. doi: 10.2353/ajpath.2010.090256. Epub 2009 Dec 3.","Lin A","Am J Pathol","2010","2009/12/05","PMC2797874","","10.2353/ajpath.2010.090256"
"37908562","Extracellular vesicles from 3D cultured dermal papilla cells improve wound healing via Krüppel-like factor 4/vascular endothelial growth factor A -driven angiogenesis","Wang Y, Shen K, Sun Y, Cao P, Zhang J, Zhang W, Liu Y, Zhang H, Chen Y, Li S, Xu C, Han C, Qiao Y, Zhang Q, Wang B, Luo L, Yang Y, Guan H.","Burns Trauma. 2023 Oct 30;11:tkad034. doi: 10.1093/burnst/tkad034. eCollection 2023.","Wang Y","Burns Trauma","2023","2023/11/01","PMC10615254","","10.1093/burnst/tkad034"
"36050245","Key points for translating wound regenerative agents from in vivo assays in mice to clinical validation","León-Sosa A, Castañeda V, Espinosa-Vallejo R, Gómez X, Díaz RF, Cabrera F, Caicedo A.","Cytotherapy. 2022 Nov;24(11):1074-1086. doi: 10.1016/j.jcyt.2022.07.004. Epub 2022 Aug 30.","León-Sosa A","Cytotherapy","2022","2022/09/01","","","10.1016/j.jcyt.2022.07.004"
"34627291","Mesoporous polydopamine nanoparticles carrying peptide RL-QN15 show potential for skin wound therapy","Qin P, Meng Y, Yang Y, Gou X, Liu N, Yin S, Hu Y, Sun H, Fu Z, Wang Y, Li X, Tang J, Wang Y, Deng Z, Yang X.","J Nanobiotechnology. 2021 Oct 9;19(1):309. doi: 10.1186/s12951-021-01051-8.","Qin P","J Nanobiotechnology","2021","2021/10/10","PMC8501717","","10.1186/s12951-021-01051-8"
